customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,nps,sentiment_score,tenure_bucket,monthly_to_total_ratio,has_dependents,contract_payment,avg_monthly_charges,num_services,segment
5709-LVOEQ,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,80.85,0.0,0,9,0.9520877114509881,,80850000.0,1,Two year_Mailed check,0.0,7,2
6400-BWQKW,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,434.5,1,4,0.35785388338791035,0-6,0.18193325619808226,0,Month-to-month_Electronic check,72.41665459722424,4,2
2692-AQCPF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.9,0,8,0.769263927136738,48-72,0.015177906696936617,0,One year_Credit card (automatic),109.52153677659174,8,1
0347-UBKUZ,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,320.45,0,8,0.769582735302369,12-24,0.06210017143984967,0,Month-to-month_Mailed check,21.363331909111206,1,3
0835-DUUIQ,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,0,6,0.587206273877098,12-24,0.03960116632564921,1,One year_Bank transfer (automatic),22.14791574383684,1,3
0811-GSDTP,Female,0,No,Yes,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.15,382.2,0,7,0.6893900267564971,12-24,0.07888540010757351,1,Month-to-month_Electronic check,29.399997738461714,3,3
7567-ECMCM,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.85,2001.0,0,7,0.7349549794832753,12-24,0.039905047456319315,0,Month-to-month_Credit card (automatic),83.37499652604181,3,2
6115-ZTBFQ,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.5,4919.7,0,10,0.9828819182370662,48-72,0.013313819945664608,0,Two year_Bank transfer (automatic),68.32916571765048,8,1
6353-BRMMA,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.1,5645.8,0,7,0.7369731734617593,48-72,0.018438485242403466,1,Month-to-month_Bank transfer (automatic),104.5518499157065,7,1
6680-WKXRZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,215.8,1,3,0.3432090352420891,0-6,0.3447636684672675,0,Month-to-month_Bank transfer (automatic),71.93330935556355,3,2
6231-WFGFH,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,77.6,0,7,0.6673244400333479,0-6,0.2641752543276385,1,Month-to-month_Mailed check,19.39999515000121,1,3
9904-EHEVJ,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.35,2896.55,0,10,1.0,24-48,0.031537518761444644,1,Month-to-month_Mailed check,90.51718467133799,5,2
7028-DVOIQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,1,1,0.14667092414791444,24-48,0.029168384466350082,0,Month-to-month_Electronic check,97.0228543707756,6,1
6169-PPETC,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,759.35,0,9,0.811953178168457,24-48,0.026996773520778596,1,Two year_Bank transfer (automatic),21.695713665836756,1,0
4208-UFFGW,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,85.15,1,0,0.014674047643698344,0-6,0.5278919491733183,0,Month-to-month_Mailed check,42.57497871251064,2,3
8584-KMVXD,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.6,535.55,0,10,0.9746795945849543,6-12,0.14116328981203755,0,Month-to-month_Electronic check,66.9437416320323,3,2
8467-WYNSR,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.1,1253.15,0,6,0.6651532490166221,12-24,0.04396919758690564,0,Month-to-month_Mailed check,56.961361047210865,4,2
0851-DFJKB,Female,0,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95,955.15,0,6,0.5741696907363218,12-24,0.06171805469118144,0,Month-to-month_Electronic check,63.67666242155584,5,2
5382-SOYZL,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,0,6,0.5330258422344665,12-24,0.04397484507353425,0,Month-to-month_Electronic check,98.29999553181838,5,2
9448-REEVD,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,44.7,1,2,0.19850915916655862,0-6,0.9999999776286359,0,Month-to-month_Credit card (automatic),44.69995530004471,2,3
3261-CQXOL,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1813.35,0,8,0.7551513847950442,48-72,0.014034797466548213,1,Two year_Bank transfer (automatic),25.540140485350133,2,0
8388-FYNPZ,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.15,0,6,0.6424792632268944,0-6,0.2314909229798453,0,Month-to-month_Electronic check,61.28748467812883,4,2
4002-BQWPQ,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,2028.8,0,10,0.9595693750559107,24-48,0.040294755500643355,0,Month-to-month_Bank transfer (automatic),81.15199675392013,8,2
5651-YLPRD,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,2723.75,0,9,0.8991246775405861,24-48,0.031610830644658715,1,Month-to-month_Electronic check,85.11718484008799,4,2
2826-DXLQO,Male,1,Yes,No,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.8,220.45,0,9,0.9772905213582083,6-12,0.13517804429495106,0,Month-to-month_Bank transfer (automatic),31.49285264387819,3,3
4378-BZYFP,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.5,365.8,0,7,0.7549264311107068,12-24,0.05604155260786891,0,One year_Mailed check,21.51764579307966,1,3
9489-UTFKA,Male,1,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.9,551.95,0,10,1.0,6-12,0.11033608096687003,0,Month-to-month_Bank transfer (automatic),68.99374137578234,4,2
4849-PYRLQ,Female,1,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.25,4054.2,0,8,0.7936211143723864,48-72,0.018067682892292516,0,Two year_Bank transfer (automatic),72.39642727863523,7,1
9117-SHLZX,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,1,0,0.01914482281055442,0-6,0.9999999781181624,0,Month-to-month_Mailed check,45.699954300045704,2,3
9889-TMAHG,Male,1,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,832.35,1,1,0.1344491976362527,6-12,0.12050219244247949,0,Month-to-month_Credit card (automatic),104.04373699453289,6,2
4541-RMRLG,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,112.3,1,3,0.25066988183922556,6-12,0.17141584887430233,0,Month-to-month_Electronic check,16.042854851020735,1,3
7764-BDPEE,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,60.65,0,8,0.842566862196192,0-6,0.3437757569039447,1,Month-to-month_Mailed check,20.21665992778002,1,3
3429-IFLEM,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5550.1,0,8,0.744915297372146,48-72,0.01393668582296955,0,Two year_Credit card (automatic),78.17042143421942,7,1
3158-MOERK,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,174.8,1,0,0.02862259675061382,0-6,0.549199081526321,0,Month-to-month_Electronic check,87.39995630002186,5,2
7294-TMAOP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,90.55,1,5,0.44465547977251796,0-6,0.9999999889563779,0,Month-to-month_Electronic check,90.54990945009055,4,2
5002-GCQFH,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.1,0,9,0.9981398121685308,48-72,0.01982844224296371,0,Month-to-month_Bank transfer (automatic),96.59387557971684,6,1
0556-FJEGU,Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.1,4048.95,0,10,1.0,48-72,0.01731313056043835,0,Two year_Bank transfer (automatic),69.80948155500894,6,1
8919-FYFQZ,Male,1,Yes,No,44,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.35,1359.7,1,2,0.12219873606070229,24-48,0.0223211002262844,0,Month-to-month_Electronic check,30.902272024948367,3,0
0604-THJFP,Female,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.95,4542.35,0,6,0.5999536686884923,48-72,0.016720420043211018,1,Two year_Credit card (automatic),76.98898174594947,6,1
2834-JRTUA,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.05,7532.15,1,4,0.3739288977957682,48-72,0.014345173686882873,0,Two year_Electronic check,106.08661822413214,8,1
5875-YPQFJ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,1,5,0.46801365351093177,0-6,0.9999999856938486,0,Month-to-month_Electronic check,69.89993010006991,2,2
5879-SESNB,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.65,0,9,0.9073551763234209,6-12,0.08467900738797164,0,Month-to-month_Electronic check,80.78635629214943,3,2
6646-QVXLR,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,6383.35,1,5,0.45360031251657507,48-72,0.016253221268416548,0,One year_Electronic check,102.95725640391522,7,1
6461-PPAXN,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95,1916.0,0,8,0.8380732882492219,24-48,0.02867954069484366,1,One year_Bank transfer (automatic),54.74285557877556,4,2
3318-ISQFQ,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.5,413.0,0,10,1.0,12-24,0.0472154962537155,0,Month-to-month_Bank transfer (automatic),20.64999896750005,1,3
1106-HRLKZ,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,808.95,0,10,1.0,24-48,0.024228938717808346,1,Two year_Mailed check,20.223749494406267,1,0
2483-XSSMZ,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.85,1886.4,0,10,0.9990247735729567,24-48,0.025365776067978275,0,One year_Electronic check,48.36922952899412,3,0
8603-IJWDN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,1,2,0.2329909142972491,0-6,0.999999988452656,0,Month-to-month_Electronic check,86.5999134000866,4,2
8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,1679.25,0,8,0.8395692753038992,48-72,0.014143218690401537,1,Two year_Bank transfer (automatic),23.322916342737273,2,0
9369-XFEHK,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,1,5,0.522745886837084,24-48,0.03034067380751339,0,Month-to-month_Bank transfer (automatic),80.49999756060615,4,2
2604-XVDAM,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.8,540.95,0,7,0.6344062988409881,6-12,0.08096866608564808,0,Month-to-month_Bank transfer (automatic),45.07916291006976,2,3
3717-OFRTN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,19.75,0,9,0.8605806943065497,0-6,0.9999999493670911,0,Month-to-month_Bank transfer (automatic),19.749980250019753,1,3
9046-JBFWA,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,537.35,0,6,0.5865969539253943,24-48,0.035637852357610765,1,Month-to-month_Mailed check,19.901851114746254,1,3
3280-NMUVX,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,678.8,0,10,0.9262104551075151,24-48,0.028874484341669886,1,One year_Credit card (automatic),19.964705295155728,1,3
1206-EHBDD,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.3,4513.65,0,7,0.7112001566665764,48-72,0.017790479984537904,0,Two year_Bank transfer (automatic),80.60089141784123,4,1
8361-LBRDI,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.35,1423.85,0,6,0.6705502603661808,48-72,0.017101520513325478,0,Two year_Credit card (automatic),24.54913750777349,2,0
4883-KCPZJ,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,555.4,0,7,0.7625845183379796,12-24,0.045462729482422165,1,Two year_Credit card (automatic),25.245453397933936,2,3
9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.1,225.55,0,8,0.8369813072002438,6-12,0.11571713537700229,1,Two year_Credit card (automatic),22.554997744500227,2,3
7277-KAMWT,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,268.45,0,10,1.0,12-24,0.07450176913949798,0,Two year_Credit card (automatic),20.649998411538583,1,3
3842-IYKUE,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,2917.5,1,5,0.6107647765481691,24-48,0.029237360744048892,0,Month-to-month_Credit card (automatic),83.35714047551028,5,2
6641-XRPSU,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,1,0,0.04219319160891811,24-48,0.028972310736735937,0,Month-to-month_Credit card (automatic),71.06176261583052,2,2
1374-DMZUI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,1,6,0.6462817843394173,0-6,0.22216986636312908,0,Month-to-month_Electronic check,106.11247347188163,5,2
2545-LXYVJ,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.7,1492.1,0,6,0.5280542652831922,48-72,0.013873064798691062,0,Two year_Bank transfer (automatic),20.72361082328318,1,0
3234-VKACU,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.3,132.4,0,6,0.6666409397178134,0-6,0.5309667633612782,0,Month-to-month_Electronic check,66.19996690001655,5,2
8357-EQXFO,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,1,0,0.01992486751527812,6-12,0.1442729608953352,0,Month-to-month_Electronic check,94.41427222653253,5,2
1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,1,0,0.0,24-48,0.03986377674180217,0,Month-to-month_Electronic check,70.14629369828542,3,2
8120-JDCAM,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,0,7,0.683618093796588,0-6,0.24412074326387947,1,Month-to-month_Mailed check,71.22498219375444,2,2
8917-FAEMR,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,784.25,0,10,0.9725702281665377,24-48,0.025310806470754472,0,Two year_Mailed check,21.19594537308256,1,0
7047-YXDMZ,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,417.7,0,8,0.8628388439180448,12-24,0.04788125437423688,0,Month-to-month_Mailed check,19.8904752433107,1,3
2858-EIMXH,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,5016.25,0,8,0.7985820535371313,48-72,0.01910789932337744,0,One year_Credit card (automatic),94.64622462931652,5,1
9524-EGPJC,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,1,5,0.4744160720564876,12-24,0.05586730735956142,0,Month-to-month_Electronic check,89.59721724459904,5,2
6993-OHLXR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,119.75,1,5,0.4614226597634943,0-6,0.57578287619388,0,Month-to-month_Electronic check,59.87497006251496,2,2
8818-XYFCQ,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,1,2,0.20852993972314285,24-48,0.031064234774136258,1,Month-to-month_Credit card (automatic),100.14530937045909,6,1
6419-ZTTLE,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.75,485.2,0,8,0.7820195147891109,12-24,0.04276586965629458,0,One year_Electronic check,21.095651256710813,1,3
0929-HYQEW,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,160.85,0,7,0.6706122223750172,0-6,0.3117811606354917,0,Month-to-month_Mailed check,53.6166487944504,3,3
6614-YOLAC,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,0,9,0.8308922015362266,48-72,0.014148724440227071,1,Two year_Mailed check,58.38380199459434,7,1
7426-RHZGU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,0,10,1.0,6-12,0.11589824144552753,0,Month-to-month_Bank transfer (automatic),91.93887867345794,5,2
4065-JJAVA,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,0,6,0.5930988362275117,0-6,0.9999999797979803,0,Month-to-month_Electronic check,49.4999505000495,3,3
4695-VADHF,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,990.85,1,3,0.24573806714879898,12-24,0.057980521715718304,1,Month-to-month_Electronic check,55.047219164043376,4,2
3863-IUBJR,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,696.35,1,5,0.48643819293335583,6-12,0.07704458953537073,1,One year_Credit card (automatic),58.029161830903185,3,2
7649-SIJJF,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,0,8,0.8274566027982809,48-72,0.014340960358373444,0,Two year_Mailed check,78.66760452580839,8,1
9361-YNQWJ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.4,1601.2,0,9,0.9014420435801657,48-72,0.015238571062179256,0,One year_Bank transfer (automatic),25.01874960908204,2,0
3748-FVMZZ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,0,10,1.0,0-6,0.2465373946042635,0,Month-to-month_Electronic check,40.61248984687754,4,3
9391-TTOYH,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,470.2,0,6,0.6021274128995154,12-24,0.041471714075985294,0,Month-to-month_Mailed check,20.44347737202272,1,3
